,Prediction
1242,-7.052213827395835
1243,-5.102855929177243
1244,-5.550029726835214
1245,-7.305052090234766
1246,-6.925176005424526
1247,-3.168478124475159
1248,-5.656915021641496
1249,-6.392588884020909
1250,-6.683747117976639
1251,-5.15049494407142
1252,-7.735817838134715
1253,-4.94702298830327
1254,-3.3418447694185236
1255,-6.22835681164953
1256,-5.758487473998293
1257,-5.279356014377635
1258,-5.121884681050876
1259,-7.819401325926605
1260,-5.68761604701254
1261,-5.701245532942985
1262,-6.536585522182659
1263,-6.780460535669601
1264,-7.315064672347495
1265,-9.894751704199521
1266,-5.506944652779269
1267,-8.32684306840605
1268,-5.59805101278136
1269,-5.438199640998151
1270,-5.071618190859495
1271,-6.162068335389287
1272,-5.022232455562516
1273,-5.0931443013610025
1274,-5.189082535420341
1275,-5.395176151858902
1276,-8.61653427337404
1277,-5.639531379428596
1278,-9.013532877119502
1279,-8.326654917872025
1280,-5.98951417716946
1281,-6.307421820075454
1282,-6.2585190879839665
1283,-8.10057717058359
1284,-7.361860688395554
1285,-7.507168244592991
1286,-6.096471880754429
1287,-4.876937049291398
1288,-5.140469385221496
1289,-7.202998279229395
1290,-5.560870867766722
1291,-5.087547156711997
1292,-5.701193729534275
1293,-5.4836852575867985
1294,-6.824682747845343
1295,-6.781468763990436
1296,-7.6949029034557315
1297,-6.707024588641034
1298,-5.3096986269096575
1299,-4.433575619097626
1300,-5.410516053023367
1301,-6.247038158206785
1302,-4.42603851779189
1303,-9.202883454647298
1304,-6.463192585450645
1305,-7.152219130347649
1306,-6.180654711630989
1307,-5.205794807955083
1308,-6.684559272486647
1309,-5.390493900823036
1310,-7.147828881877411
1311,-5.683750045548475
1312,-5.033623667602302
1313,-5.19188185200014
1314,-6.001552729822747
1315,-5.390467113710621
1316,-6.007322834285759
1317,-5.232935390517912
1318,-6.7141229341968645
1319,-5.132861513933816
1320,-7.731375060579093
1321,-5.27118431889307
1322,-6.6095378572723025
1323,-5.09088314779529
1324,-7.091390727407574
1325,-6.686826509893692
1326,-6.576806516901916
1327,-5.338735923051672
1328,-4.677963774995685
1329,-6.171664794971304
1330,-7.029126146862581
1331,-8.037025337771338
1332,-8.857214533383447
1333,-5.994671586316763
1334,-5.195848657745515
1335,-6.673517582571038
1336,-5.9571109602048775
1337,-6.626975397675167
1338,-5.212509924464531
1339,-6.638028627497033
1340,-5.139937911739951
1341,-5.979942228827148
1342,-6.402980623595357
1343,-5.30013273147368
1344,-4.640976792158564
1345,-8.41856136589516
1346,-5.922940734224189
1347,-6.025988001405017
1348,-6.74618851303808
1349,-5.833616442071829
1350,-5.166371310082093
1351,-4.974312596077927
1352,-4.917630630129588
1353,-5.324625588926681
1354,-6.829712730888389
1355,-6.230928266990207
1356,-5.813159468188301
1357,-5.6856108922413835
1358,-7.802943140201942
1359,-6.396978432338542
1360,-9.986271940658012
1361,-5.493827678913707
1362,-5.518936835740427
1363,-6.473431359588532
1364,-5.762330692893344
1365,-5.852924575389459
1366,-5.721668172951417
1367,-9.8484037476355
1368,-6.358612527068711
1369,-5.7508264399003135
1370,-6.984357010816247
1371,-6.26029234387552
1372,-4.281582242465369
1373,-7.2378463066438385
1374,-5.37773016491973
1375,-4.525968904608366
1376,-8.32375288842528
1377,-5.422539534060873
1378,-5.350403505373908
1379,-5.381200812965951
1380,-6.529743907847292
1381,-7.489653287145061
1382,-7.900560301019193
1383,-5.262075632176462
1384,-4.890472596633334
1385,-5.424531064792546
1386,-4.2980236356317985
1387,-5.350905525872702
1388,-4.93850239279869
1389,-6.07585617144976
1390,-4.4174883907118545
1391,-8.742236065949395
1392,-5.745144926769123
1393,-5.413511701498191
1394,-5.3829717769356495
1395,-5.954966024490785
1396,-5.488402201449561
1397,-5.993624005164181
1398,-4.855139213265513
1399,-5.582741712297537
1400,-6.055469272792106
1401,-5.578842507595153
1402,-5.043151257914236
1403,-5.210445817164894
1404,-4.255000496915334
1405,-5.938900091809472
1406,-5.2522752749306845
1407,-3.8418252790458354
1408,-6.1172694289201
1409,-5.360173242275308
1410,-6.531235840160712
1411,-5.990896795982798
1412,-5.880093571892414
1413,-6.258290071409459
1414,-5.798645328499371
1415,-7.035310598702557
1416,-5.156735519437015
1417,-6.3137717221383225
1418,-6.593657076444861
1419,-5.844250499451568
1420,-5.1727187303152915
1421,-5.170537202840405
1422,-6.498275497365004
1423,-7.899650434373506
1424,-5.612399384967844
1425,-5.351630154501909
1426,-5.101480952171841
1427,-5.458657488311742
1428,-5.148696512913427
1429,-4.995044826976491
1430,-7.857246480701395
1431,-5.690987610529092
1432,-7.077409035557803
1433,-7.296380878371906
1434,-7.452536634932616
1435,-7.014341390384371
1436,-5.486337949741384
1437,-5.557894793431927
1438,-5.960316522326333
1439,-5.680204509649994
1440,-5.649127350743466
1441,-9.853484728240968
1442,-5.63995382327323
1443,-5.163155872432412
1444,-5.061619224585714
1445,-6.201122622165645
1446,-5.005648804207315
1447,-7.576548887864474
1448,-7.847505485517297
1449,-5.091533628608247
1450,-5.366832621626997
1451,-7.375802961960021
1452,-5.100743676015528
1453,-6.590391405548309
1454,-6.078762964543778
1455,-5.951924221307639
1456,-5.613585266063667
1457,-6.11663719211651
1458,-6.413331157067404
1459,-5.432055718686731
1460,-5.2924586453851665
1461,-6.330627136131661
1462,-6.364848856192879
1463,-5.533504832861063
1464,-5.82771856776132
1465,-6.162834001619437
1466,-7.726087589528893
1467,-5.500642545949763
1468,-5.357548255570405
1469,-5.551130971696011
1470,-5.215421126397658
1471,-5.206324310316439
1472,-6.099911802374561
1473,-4.755500181370616
1474,-8.156227843841666
1475,-5.0817949304802585
1476,-5.458684824857057
1477,-5.748721022934102
1478,-5.181711743250267
1479,-6.317483624820078
1480,-7.0348022755068085
1481,-6.570544273749429
1482,-5.2134378491323
1483,-9.989366680589852
1484,-6.11363243513537
1485,-6.3714800708621135
1486,-5.329455378357376
1487,-5.3384660745811585
1488,-7.560058321530393
1489,-6.218506518950685
1490,-5.156018761453918
1491,-8.19716224966819
1492,-5.278904663146808
1493,-4.908753828358325
1494,-5.7741675101223535
1495,-5.6576048551184535
1496,-6.310040288890161
1497,-6.201752104528402
1498,-6.038380498597662
1499,-6.0361141502290465
1500,-7.236280731615104
1501,-9.239814294906578
1502,-11.496528841704883
1503,-5.816381743877175
1504,-4.858109711722882
1505,-7.182937564536535
1506,-5.889405520311618
1507,-6.580187205496971
1508,-7.3592105836264645
1509,-5.203213816525819
1510,-8.309530503886508
1511,-6.4735566678938
1512,-5.776763772556281
1513,-5.701726123166331
1514,-7.838171774381424
1515,-6.971492064175633
1516,-4.2953989517973294
1517,-6.263863291986838
1518,-6.520202892863717
1519,-5.8703443374607565
1520,-9.206706336466775
1521,-9.279398250758424
1522,-6.583795552120497
1523,-6.493604167781054
1524,-5.7863464755868455
1525,-6.833623784091988
1526,-7.406158275693088
1527,-9.30777059574614
1528,-7.3231117202560645
1529,-5.527866266400793
1530,-5.448023898194374
1531,-6.956740248117459
1532,-5.329341323438192
1533,-6.343205360055443
1534,-5.587584640666502
1535,-6.946099910475993
1536,-5.525646442861371
1537,-5.277679519139396
1538,-9.878934185269385
1539,-8.77467370390114
1540,-5.200089570792596
1541,-9.593078047105553
1542,-4.82382797382783
1543,-10.81497437495758
1544,-5.95750091086239
1545,-5.777471842652755
1546,-6.55572048823193
1547,-6.35933740413089
1548,-9.459273232492247
1549,-7.383491881687015
1550,-7.1430648879202945
1551,-11.086404464423584
1552,-8.922329209953078
1553,-6.606394762681862
1554,-5.523143044406018
1555,-5.710316453531888
1556,-5.703875920673894
1557,-5.369850717917961
1558,-5.14116850772205
1559,-5.658023512885655
1560,-7.5926038259771085
1561,-6.363287229338948
1562,-5.912955935779391
1563,-7.230748753532188
1564,-5.925068409484607
1565,-5.163907130094198
1566,-5.237919947105575
1567,-5.2110428282144
1568,-5.045631585161966
1569,-5.441018612857849
1570,-5.836996450872127
1571,-5.856079748188162
1572,-9.65535535268648
1573,-6.512202234814596
1574,-6.552671988067541
1575,-5.68265139529644
1576,-8.082170255203788
1577,-6.570392898103458
1578,-5.882617907748858
1579,-6.293932773477463
1580,-6.174825145542865
1581,-5.099048635712348
1582,-5.375412237694465
1583,-5.906808098227945
1584,-5.978967177427587
1585,-7.945359049067863
1586,-5.6310685498536035
1587,-6.851433928511834
1588,-5.587661091862353
1589,-6.429042292363394
1590,-5.41329118621957
1591,-5.732718806517154
1592,-7.194173804455659
1593,-5.624908672499803
1594,-5.713972907588166
1595,-5.807598887083347
1596,-5.296887016197962
1597,-8.546768868484802
1598,-4.788834800495033
1599,-5.011648366433469
1600,-4.622662741664152
1601,-7.954093620526324
1602,-4.61519659155794
1603,-7.0368188496736765
1604,-5.04421969929865
1605,-5.601771602714806
1606,-5.990586078197227
1607,-5.669555744722469
1608,-5.366219904686139
1609,-8.688574168463036
1610,-6.284338668655815
1611,-6.784165144170461
1612,-5.169517299352074
1613,-5.3460985022135965
1614,-7.615483102015829
1615,-6.663302731118405
1616,-6.396582073819526
1617,-5.619097501065257
1618,-5.126508942705775
1619,-5.436736285122956
1620,-5.851792485256958
1621,-4.720987799940722
1622,-5.989298436712082
1623,-5.6829403911207255
1624,-5.735560726139607
1625,-4.4380514752648015
1626,-6.895358552408578
1627,-7.085265449521991
1628,-6.016047746284229
1629,-5.751567361180304
1630,-5.407528888875233
1631,-9.03945043969464
1632,-7.823442059021281
1633,-5.806175854193916
1634,-5.897234846356389
1635,-5.473228868113162
1636,-5.837331424654799
1637,-6.622048059746454
1638,-6.8809527389198255
1639,-9.23112296407181
1640,-5.159208421277957
1641,-6.238633195315905
1642,-5.495099458425445
1643,-7.146840370669693
1644,-7.323477868332353
1645,-8.537377402348918
1646,-4.973580659164774
1647,-6.077583902866972
1648,-5.323686075993209
1649,-6.325319549863778
1650,-5.197149187011699
1651,-6.715450062811252
1652,-5.502936597587526
1653,-4.578555010780872
1654,-6.069856888329042
1655,-5.792944770829236
1656,-7.893034598978008
1657,-5.288766926309805
1658,-7.0407778187741545
1659,-5.84392577550178
1660,-7.944152713083455
1661,-7.834438509971583
1662,-6.534799664223957
1663,-4.648327235660965
1664,-7.888720190887945
1665,-7.355109245334999
1666,-4.933307292943201
1667,-5.057854410841815
1668,-5.627254704527215
1669,-5.1846658376833465
1670,-7.567907660538674
1671,-6.582773795867575
1672,-5.702012527124875
1673,-6.433660871910706
1674,-5.3582399351672185
1675,-5.435966176582267
1676,-5.917428827203519
1677,-5.436532923968121
1678,-4.543032513188924
1679,-5.669587258432075
1680,-5.944628807269342
1681,-6.397893281688942
1682,-6.775874461838525
1683,-6.4440616178850005
1684,-6.73279399650248
1685,-5.015576252553128
1686,-9.092209116509627
1687,-5.8231703292612655
1688,-7.985556712194785
1689,-4.540424992574669
1690,-6.525538767322496
1691,-5.570177032685881
1692,-5.59624962472756
1693,-5.270412022656201
1694,-6.111002556545673
1695,-5.0280533296030105
1696,-5.998314514355437
1697,-5.686169180398224
1698,-4.5770012533310105
1699,-6.0606515290523735
1700,-3.9082026082568793
1701,-6.540717421072174
1702,-6.143039412335718
1703,-6.042877773678649
1704,-5.907875460470408
1705,-3.919730451988176
1706,-5.792307060203982
1707,-6.560022734541899
1708,-5.595124526296776
1709,-4.076941695912263
1710,-6.2032110887362535
1711,-5.587877051386415
1712,-4.649640959194062
1713,-9.04214690370839
1714,-5.419819985484621
1715,-7.192477092546941
1716,-5.542047025594376
1717,-5.666117908603615
1718,-5.2763337330206275
1719,-5.564604121117379
1720,-6.413227044878014
1721,-5.789028046469261
1722,-5.107477298157376
1723,-4.902699251639825
1724,-9.86208854098497
1725,-5.867598494058196
1726,-6.017589992207366
1727,-5.935196893534348
1728,-6.046832875648431
1729,-6.309616538619351
1730,-5.489350635954455
1731,-5.320372554709066
1732,-5.20947217481014
1733,-7.011736620840796
1734,-5.749598829870668
1735,-9.092675084209404
1736,-5.4313427992697125
1737,-6.095024642723024
1738,-6.293703859848226
1739,-5.835138915455613
1740,-5.130503566010261
1741,-4.772365455134519
1742,-5.15697254269851
1743,-4.883402822489946
1744,-5.292274104362019
1745,-4.742023474673093
1746,-5.2853485972929715
1747,-5.928972685101357
1748,-4.06653983795722
1749,-5.437048623218149
1750,-4.77212769261639
1751,-8.022282773780319
1752,-5.565021423712123
1753,-6.9825507961408935
1754,-6.357425314789446
1755,-8.061889725092058
1756,-6.49350771204886
1757,-4.696310285117331
1758,-6.795125928415107
1759,-6.1312771448595065
1760,-6.03716753391404
1761,-5.752528281855181
1762,-5.056211347106579
1763,-5.011426002707414
1764,-5.426163163956908
1765,-4.941049200139257
1766,-5.105546595840806
1767,-5.754722351605679
1768,-5.457514128407355
1769,-5.180421511611887
1770,-5.78493827876214
1771,-5.65870269308546
1772,-4.444617872736001
1773,-5.540774724315018
1774,-5.284873724802725
1775,-5.502122995019744
1776,-4.995396547022982
1777,-5.580338426554526
1778,-4.559814173702407
1779,-8.614442368219564
1780,-6.079199647966304
1781,-5.903579451179964
1782,-4.26751357163892
1783,-6.866978853915578
1784,-7.5558029948706045
1785,-5.335937125011671
1786,-5.2659450879489595
1787,-5.558990575670617
1788,-4.934600533235967
1789,-4.986287945399501
1790,-6.098261655362943
1791,-5.1729337402152185
1792,-5.606646065736101
1793,-8.206830788000179
1794,-6.39662309728058
1795,-6.091221307001455
1796,-6.196282303184323
1797,-5.389762820208394
1798,-6.837287937491613
1799,-6.014488414016163
1800,-6.38504047032873
1801,-6.027604352878688
1802,-5.205564004799707
1803,-5.724151599157737
1804,-5.741469464970815
1805,-6.502522498933915
1806,-9.168433817325017
1807,-5.2998628230186196
1808,-4.174100843979132
1809,-5.522942634032629
1810,-5.804800154624301
1811,-5.526370241395248
1812,-5.09935930841976
1813,-5.807525892379742
1814,-5.7661501601607466
1815,-6.006484205593792
1816,-5.696987946894089
1817,-5.942394699893144
1818,-5.789198572669777
1819,-6.19644670485099
1820,-5.164678859185265
1821,-5.721908445463253
1822,-6.426812045169778
1823,-5.483848227796016
1824,-5.492292987286904
1825,-6.028758733139397
1826,-5.364223662977431
1827,-4.709638498178734
1828,-5.082296988939411
1829,-5.414173895661017
1830,-8.762526665400461
1831,-5.65888435905306
1832,-5.837333135547032
1833,-5.614570615001967
1834,-5.700748440670505
1835,-5.854378216062124
1836,-5.073617667546531
1837,-4.996394272743458
1838,-4.783878619653313
1839,-5.2114377520787585
1840,-5.473972764983871
1841,-4.883140119767972
1842,-5.5894292787321
1843,-5.083620002188149
1844,-7.833457132829975
1845,-6.266952308062307
1846,-6.539177573625993
1847,-6.377777283111501
1848,-4.723578403662374
1849,-6.31991748828036
1850,-5.616512998499902
1851,-7.0664156539810365
1852,-5.6153291651088955
1853,-6.211800419428199
1854,-5.372546238983211
1855,-5.5591288007216955
1856,-5.67103985752525
1857,-6.792362993094748
1858,-5.241099038528749
1859,-5.628140357275971
1860,-4.110383544900427
1861,-4.325713392094243
1862,-5.191123225864634
1863,-5.719707803320263
1864,-8.225133045799875
1865,-4.861876954953
1866,-5.9452411084591565
1867,-6.228663136576028
1868,-5.137029289262543
1869,-4.9151165677661455
1870,-5.715209717942238
1871,-5.004647706532601
1872,-6.08208697354568
1873,-5.827793113799574
1874,-4.980297412203875
1875,-5.791395782269586
1876,-9.217412904723686
1877,-6.17362116801881
1878,-5.25422324402413
1879,-5.440744583958869
1880,-5.490776499727918
1881,-7.877907841120759
1882,-6.719557712722261
1883,-5.159278322023813
1884,-5.869014225238732
1885,-8.640108460352925
1886,-6.319887331034571
1887,-4.894799741881232
1888,-9.307897499079848
1889,-7.316002139220025
1890,-5.342685486918206
1891,-8.148408915532226
1892,-9.902254655442945
1893,-8.106383458562988
1894,-5.471916390215274
1895,-7.125509008672754
1896,-8.543120257554781
1897,-7.1093409476878335
1898,-9.220972113068374
1899,-6.819138103963751
1900,-7.97503757821552
1901,-6.624584764515723
1902,-5.741205840242694
1903,-6.093353294094855
1904,-6.142461944456051
1905,-5.527226340971387
1906,-5.4849483316806396
1907,-5.368759325235767
1908,-5.863838864390163
1909,-6.196627556385597
1910,-9.081397039986733
1911,-5.559400353740132
1912,-7.346724001263936
1913,-8.720563680652447
1914,-6.488721006258994
1915,-5.945773976763733
1916,-5.49809313440484
1917,-5.833431879604796
1918,-4.882294447389359
1919,-5.035996643627816
1920,-6.745331881264052
1921,-5.374699709483151
1922,-7.17682793486386
1923,-6.141782871813469
